Time[s],Load[kN]
6.27574,-0.0012
6.27579,-0.0012
6.27584,-0.0012
6.27589,-0.0012
6.27594,-0.0012
6.27598,-0.0012
6.27603,-0.0012
6.27608,-0.0012
6.27613,-0.0012
6.27618,-0.0012
6.27623,-0.0013
6.27627,-0.0012
6.27632,-0.0012
6.27637,-0.0012
6.27642,-0.0011
6.27647,-0.0012
6.27652,-0.0012
6.27657,-0.0013
6.27662,-0.0013
6.27667,-0.0013
6.27672,-0.0013
6.33369,-0.0013
6.33378,-0.0012
6.33386,-0.0012
6.33394,-0.0012
6.33402,-0.0013
6.3341,-0.0013
6.33417,-0.0013
6.33422,-0.0013
6.33427,-0.0013
6.33432,-0.0013
6.33437,-0.0013
6.33441,-0.0013
6.33446,-0.0013
6.33451,-0.0013
6.33456,-0.0013
6.33461,-0.0012
6.33465,-0.0012
6.3347,-0.0013
6.33475,-0.0013
6.3348,-0.0014
6.33485,-0.0014
6.33489,-0.0014
6.33494,-0.0014
6.33499,-0.0013
6.33504,-0.0013
6.33509,-0.0013
6.33514,-0.0013
6.33519,-0.0013
6.33524,-0.0012
6.33529,-0.0012
6.33534,-0.0011
6.33539,-0.0012
6.33544,-0.0012
6.33549,-0.0012
6.33554,-0.0012
6.39256,-0.0012
6.39264,-0.0013
6.39272,-0.0013
6.3928,-0.0013
6.39288,-0.0013
6.39297,-0.0013
6.39305,-0.0013
6.39313,-0.0013
6.39321,-0.0013
6.39329,-0.0012
6.39336,-0.0012
6.39349,-0.0012
6.39357,-0.0012
6.39362,-0.0012
6.39367,-0.0012
6.39372,-0.0012
6.39377,-0.0012
6.39381,-0.0012
6.39386,-0.0013
6.39391,-0.0013
6.39396,-0.0013
6.39401,-0.0012
6.39405,-0.0012
6.3941,-0.0012
6.39415,-0.0012
6.3942,-0.0011
6.39425,-0.0012
6.3943,-0.0012
6.39434,-0.0013
6.3944,-0.0014
6.39445,-0.0013
6.3945,-0.0013
6.39455,-0.0012
6.3946,-0.0012
6.39465,-0.0013
6.45183,-0.0013
6.4519,-0.0013
6.45198,-0.0013
6.45205,-0.0012
6.45212,-0.0012
6.45219,-0.0011
6.45226,-0.0012
6.45233,-0.0011
6.4524,-0.0012
6.45247,-0.0012
6.45254,-0.0012
6.45261,-0.0012
6.45268,-0.0012
6.45275,-0.0012
6.45283,-0.0013
6.4529,-0.0013
6.45297,-0.0013
6.45304,-0.0013
6.45311,-0.0013
6.45318,-0.0012
6.45325,-0.0012
6.45332,-0.0012
6.45343,-0.0011
6.4535,-0.0012
6.45358,-0.0012
6.45365,-0.0012
6.45372,-0.0012
6.45379,-0.0012
6.45386,-0.0012
6.45393,-0.0012
6.454,-0.0012
6.45407,-0.0013
6.45415,-0.0013
6.45422,-0.0013
6.45429,-0.0013
6.45436,-0.0013
6.5107,-0.0013
6.51078,-0.0012
6.51085,-0.0013
6.51093,-0.0013
6.511,-0.0012
6.51107,-0.0012
6.51114,-0.0012
6.51121,-0.0012
6.51128,-0.0013
6.51135,-0.0013
6.51142,-0.0013
6.51149,-0.0013
6.51156,-0.0013
6.51163,-0.0012
6.51171,-0.0012
6.51178,-0.0012
6.51185,-0.0012
6.51192,-0.0012
6.51199,-0.0012
6.51206,-0.0012
6.51213,-0.0013
6.5122,-0.0012
6.51227,-0.0012
6.51234,-0.0012
6.51241,-0.0012
6.51248,-0.0013
6.51255,-0.0013
6.51277,-0.0013
6.51283,-0.0013
6.51288,-0.0012
6.51292,-0.0012
6.51297,-0.0012
6.51301,-0.0012
6.51306,-0.0012
6.5131,-0.0013
6.56992,-0.0013
6.57,-0.0013
6.57007,-0.0013
6.57014,-0.0013
6.57021,-0.0012
6.57028,-0.0012
6.57035,-0.0012
6.57042,-0.0012
6.57049,-0.0012
6.57056,-0.0013
6.5706,-0.0013
6.57065,-0.0013
6.57069,-0.0013
6.57073,-0.0013
6.57078,-0.0013
6.57082,-0.0012
6.57086,-0.0013
6.57091,-0.0013
6.57095,-0.0013
6.57099,-0.0012
6.57103,-0.0012
6.57108,-0.0012
6.57112,-0.0012
6.57116,-0.0013
6.57121,-0.0013
6.57125,-0.0013
6.57129,-0.0013
6.57134,-0.0012
6.57138,-0.0011
6.57143,-0.0011
6.57147,-0.0012
6.57151,-0.0012
6.57156,-0.0013
6.5716,-0.0013
6.57165,-0.0013
6.57169,-0.0013
6.62894,-0.0013
6.62902,-0.0013
6.62909,-0.0014
6.62916,-0.0014
6.62924,-0.0013
6.62931,-0.0013
6.62941,-0.0012
6.62949,-0.0012
6.62956,-0.0012
6.62963,-0.0012
6.62971,-0.0012
6.62978,-0.0012
6.62985,-0.0012
6.62992,-0.0012
6.62999,-0.0012
6.63006,-0.0011
6.63013,-0.0012
6.6302,-0.0012
6.63027,-0.0013
6.63034,-0.0014
6.63041,-0.0013
6.63048,-0.0013
6.63052,-0.0013
6.63057,-0.0012
6.63061,-0.0012
6.63065,-0.0012
6.6307,-0.0013
6.63074,-0.0013
6.63079,-0.0012
6.63086,-0.0012
6.63091,-0.0012
6.63096,-0.0012
6.63101,-0.0012
6.63106,-0.0012
6.63111,-0.0012
6.68809,-0.0012
6.68818,-0.0012
6.68826,-0.0012
6.68834,-0.0013
6.68842,-0.0012
6.6885,-0.0012
6.68858,-0.0012
6.68866,-0.0011
6.68874,-0.0011
6.68882,-0.0011
6.6889,-0.0012
6.68898,-0.0013
6.68906,-0.0013
6.68914,-0.0012
6.68922,-0.0012
6.6893,-0.0012
6.68943,-0.0013
6.6895,-0.0013
6.68955,-0.0013
6.68959,-0.0013
6.68964,-0.0013
6.68969,-0.0012
6.68974,-0.0013
6.68979,-0.0013
6.68983,-0.0012
6.68988,-0.0012
6.68993,-0.0012
6.68998,-0.0012
6.69003,-0.0012
6.69008,-0.0011
6.69013,-0.0012
6.69018,-0.0012
6.69023,-0.0013
6.69028,-0.0013
6.69033,-0.0013
6.69038,-0.0012
6.74699,-0.0012
6.74707,-0.0012
6.74715,-0.0012
6.74722,-0.0013
6.74729,-0.0013
6.74736,-0.0012
6.74743,-0.0012
6.7475,-0.0012
6.74757,-0.0013
6.74764,-0.0013
6.74771,-0.0013
6.74778,-0.0013
6.74785,-0.0013
6.74792,-0.0013
6.74799,-0.0013
6.74806,-0.0013
6.74813,-0.0013
6.7482,-0.0012
6.74827,-0.0012
6.74834,-0.0012
6.74841,-0.0012
6.74848,-0.0012
6.74875,-0.0012
6.74883,-0.0012
6.7489,-0.0013
6.74897,-0.0014
6.74904,-0.0013
6.74911,-0.0013
6.74919,-0.0013
6.74926,-0.0013
6.74933,-0.0013
6.74945,-0.0013
6.74953,-0.0013
6.7496,-0.0012
6.74967,-0.0012
6.8059,-0.0012
6.80598,-0.0012
6.80605,-0.0012
6.80613,-0.0012
6.8062,-0.0011
6.80626,-0.0011
6.80631,-0.0011
6.80635,-0.0011
6.80639,-0.0012
6.80644,-0.0012
6.80648,-0.0013
6.80652,-0.0013
6.80656,-0.0012
6.80661,-0.0012
6.80665,-0.0012
6.80669,-0.0012
6.80673,-0.0013
6.80678,-0.0013
6.80682,-0.0013
6.80689,-0.0013
6.80693,-0.0013
6.80697,-0.0013
6.80701,-0.0013
6.80706,-0.0012
6.8071,-0.0012
6.80714,-0.0012
6.80719,-0.0011
6.80723,-0.0012
6.80728,-0.0012
6.80732,-0.0012
6.80736,-0.0013
6.80741,-0.0013
6.80745,-0.0013
6.8075,-0.0013
6.80754,-0.0012
6.86514,-0.0012
6.86522,-0.0012
6.8653,-0.0013
6.86537,-0.0013
6.86548,-0.0013
6.86555,-0.0013
6.86572,-0.0012
6.86599,-0.0012
6.86607,-0.0011
6.86614,-0.0011
6.86621,-0.0012
6.86628,-0.0011
6.86635,-0.0011
6.86642,-0.0011
6.86649,-0.0012
6.86656,-0.0012
6.86663,-0.0013
6.8667,-0.0012
6.86677,-0.0012
6.86684,-0.0011
6.86691,-0.0011
6.86698,-0.0012
6.86705,-0.0012
6.86712,-0.0013
6.86719,-0.0014
6.86726,-0.0013
6.86733,-0.0013
6.86741,-0.0012
6.86748,-0.0012
6.86755,-0.0012
6.86763,-0.0011
6.8677,-0.0012
6.86777,-0.0012
6.86784,-0.0012
6.86791,-0.0012
6.86799,-0.0013
6.92407,-0.0013
6.92415,-0.0014
6.92422,-0.0014
6.92429,-0.0014
6.92436,-0.0014
6.92443,-0.0013
6.9245,-0.0013
6.92457,-0.0012
6.92464,-0.0012
6.92471,-0.0013
6.92478,-0.0013
6.92486,-0.0014
6.92493,-0.0014
6.925,-0.0014
6.92507,-0.0014
6.92514,-0.0013
6.92521,-0.0013
6.92528,-0.0013
6.92535,-0.0012
6.92546,-0.0012
6.92553,-0.0012
6.9256,-0.0012
6.92564,-0.0013
6.92569,-0.0012
6.92573,-0.0012
6.92577,-0.0012
6.92582,-0.0012
6.92586,-0.0012
6.92591,-0.0012
6.92595,-0.0013
6.92599,-0.0013
6.92604,-0.0013
6.92608,-0.0013
6.92613,-0.0012
6.92617,-0.0012
6.98331,-0.0012
6.9834,-0.0012
6.98348,-0.0012
6.98356,-0.0012
6.98364,-0.0012
6.98372,-0.0012
6.9838,-0.0012
6.98388,-0.0013
6.98396,-0.0013
6.98404,-0.0013
6.98412,-0.0013
6.9842,-0.0013
6.98428,-0.0013
6.98436,-0.0013
6.98444,-0.0012
6.98452,-0.0012
6.98459,-0.0012
6.98468,-0.0012
6.98476,-0.0012
6.98483,-0.0012
6.98491,-0.0012
6.98499,-0.0012
6.98507,-0.0012
6.98515,-0.0011
6.98523,-0.0011
6.98531,-0.0012
6.98543,-0.0013
6.98552,-0.0014
6.98559,-0.0014
6.98564,-0.0014
6.98569,-0.0013
6.98574,-0.0012
6.98579,-0.0011
6.98584,-0.0011
6.98589,-0.0012
6.98594,-0.0013
7.04221,-0.0013
7.04228,-0.0013
7.04236,-0.0013
7.04243,-0.0013
7.0425,-0.0012
7.04257,-0.0012
7.04264,-0.0012
7.04271,-0.0012
7.04278,-0.0012
7.04285,-0.0012
7.04289,-0.0013
7.04294,-0.0013
7.04298,-0.0013
7.04302,-0.0013
7.04307,-0.0013
7.04311,-0.0013
7.04315,-0.0012
7.04319,-0.0012
7.04324,-0.0012
7.04328,-0.0012
7.04332,-0.0012
7.04337,-0.0013
7.04341,-0.0013
7.04345,-0.0013
7.04349,-0.0013
7.04354,-0.0012
7.04358,-0.0012
7.04363,-0.0012
7.04367,-0.0011
7.04372,-0.0011
7.04376,-0.0011
7.0438,-0.0012
7.04385,-0.0012
7.04389,-0.0013
7.04398,-0.0013
7.10145,-0.0012
7.1015,-0.0012
7.10154,-0.0012
7.10159,-0.0011
7.10163,-0.0012
7.10167,-0.0012
7.10172,-0.0012
7.10176,-0.0012
7.1018,-0.0012
7.10184,-0.0012
7.10189,-0.0012
7.10193,-0.0012
7.10197,-0.0012
7.10202,-0.0012
7.10206,-0.0011
7.1021,-0.0011
7.10215,-0.0012
7.10219,-0.0012
7.10223,-0.0012
7.10228,-0.0012
7.10232,-0.0012
7.10236,-0.0013
7.1024,-0.0013
7.10245,-0.0013
7.10249,-0.0012
7.10253,-0.0012
7.10258,-0.0012
7.10262,-0.0012
7.10267,-0.0012
7.10271,-0.0012
7.10275,-0.0012
7.1028,-0.0012
7.10284,-0.0013
7.10289,-0.0013
7.10293,-0.0013
7.10298,-0.0013
7.16146,-0.0013
7.16155,-0.0013
7.1616,-0.0013
7.16165,-0.0013
7.16169,-0.0012
7.16173,-0.0012
7.16178,-0.0012
7.16182,-0.0012
7.16186,-0.0012
7.1619,-0.0012
7.16195,-0.0012
7.16199,-0.0012
7.16203,-0.0012
7.16208,-0.0012
7.16212,-0.0012
7.16216,-0.0012
7.16221,-0.0012
7.16225,-0.0012
7.16229,-0.0012
7.16234,-0.0012
7.16238,-0.0012
7.16242,-0.0012
7.16246,-0.0013
7.16251,-0.0013
7.16258,-0.0013
7.16263,-0.0013
7.16268,-0.0013
7.16273,-0.0012
7.16277,-0.0012
7.16282,-0.0012
7.16286,-0.0012
7.16291,-0.0013
7.16295,-0.0013
7.163,-0.0013
7.16304,-0.0012
7.21935,-0.0012
7.21944,-0.0012
7.21951,-0.0011
7.21958,-0.0012
7.21965,-0.0012
7.21972,-0.0012
7.21979,-0.0013
7.21986,-0.0012
7.21993,-0.0012
7.22001,-0.0012
7.22008,-0.0012
7.22015,-0.0012
7.22022,-0.0012
7.22029,-0.0011
7.22036,-0.0011
7.22043,-0.0011
7.2205,-0.0012
7.22057,-0.0012
7.22064,-0.0012
7.22071,-0.0012
7.22078,-0.0011
7.22085,-0.0012
7.22093,-0.0012
7.221,-0.0012
7.22107,-0.0012
7.22114,-0.0013
7.22121,-0.0013
7.22129,-0.0013
7.22136,-0.0012
7.22149,-0.0011
7.22156,-0.0011
7.22164,-0.0012
7.22171,-0.0012
7.22178,-0.0012
7.22185,-0.0012
7.28145,-0.0012
7.28548,-0.0012
7.28558,-0.0013
7.28563,-0.0012
7.28567,-0.0012
7.28572,-0.0012
7.28576,-0.0012
7.2858,-0.0013
7.28585,-0.0013
7.28589,-0.0014
7.28593,-0.0014
7.28598,-0.0014
7.28602,-0.0013
7.28606,-0.0012
7.2861,-0.0011
7.28615,-0.0011
7.28619,-0.0012
7.28623,-0.0013
7.28628,-0.0013
7.28632,-0.0013
7.28636,-0.0013
7.28641,-0.0012
7.28645,-0.0012
7.28649,-0.0012
7.28654,-0.0012
7.28658,-0.0012
7.28662,-0.0011
7.28667,-0.0011
7.28671,-0.0011
7.28676,-0.0011
7.2868,-0.0011
7.28685,-0.0011
7.2869,-0.0012
7.28694,-0.0012
7.28699,-0.0012
7.28703,-0.0011
7.34151,-0.0011
7.34161,-0.0012
7.34166,-0.0013
7.3417,-0.0014
7.34175,-0.0013
7.34179,-0.0013
7.34183,-0.0012
7.34188,-0.0012
7.34192,-0.0013
7.34196,-0.0013
7.34201,-0.0013
7.34205,-0.0012
7.34209,-0.0012
7.34217,-0.0012
7.34226,-0.0011
7.34235,-0.0011
7.34243,-0.0011
7.3425,-0.0012
7.34259,-0.0013
7.34267,-0.0013
7.34274,-0.0013
7.34282,-0.0012
7.34291,-0.0012
7.34299,-0.0012
7.34307,-0.0013
7.34316,-0.0013
7.34324,-0.0013
7.34331,-0.0012
7.34339,-0.0012
7.34347,-0.0012
7.34354,-0.0013
7.34362,-0.0013
7.34369,-0.0012
7.34377,-0.0012
7.34384,-0.0012
7.39745,-0.0013
7.39753,-0.0013
7.39757,-0.0014
7.39762,-0.0013
7.39766,-0.0013
7.3977,-0.0012
7.39774,-0.0012
7.39779,-0.0012
7.39783,-0.0012
7.39787,-0.0012
7.39792,-0.0013
7.39796,-0.0013
7.398,-0.0012
7.39804,-0.0012
7.39809,-0.0012
7.39813,-0.0012
7.39817,-0.0012
7.39822,-0.0012
7.39826,-0.0012
7.3983,-0.0013
7.39834,-0.0013
7.39839,-0.0012
7.39843,-0.0013
7.39847,-0.0012
7.39852,-0.0012
7.39856,-0.0013
7.3986,-0.0012
7.39864,-0.0012
7.39869,-0.0012
7.39873,-0.0011
7.39878,-0.0012
7.39882,-0.0012
7.39887,-0.0013
7.39891,-0.0014
7.39895,-0.0014
7.399,-0.0014
7.45558,-0.0013
7.45566,-0.0013
7.45573,-0.0012
7.4558,-0.0012
7.45587,-0.0012
7.45594,-0.0012
7.45601,-0.0012
7.45606,-0.0012
7.4561,-0.0012
7.45614,-0.0012
7.45619,-0.0012
7.45623,-0.0011
7.45627,-0.0012
7.45631,-0.0012
7.45636,-0.0012
7.4564,-0.0012
7.45644,-0.0012
7.45648,-0.0012
7.45653,-0.0012
7.45657,-0.0012
7.45661,-0.0013
7.45666,-0.0013
7.4567,-0.0013
7.45674,-0.0013
7.45678,-0.0013
7.45683,-0.0013
7.45687,-0.0013
7.45692,-0.0012
7.45696,-0.0011
7.457,-0.0011
7.45705,-0.0011
7.45709,-0.0012
7.45714,-0.0012
7.45718,-0.0013
7.45723,-0.0013
7.51478,-0.0013
7.51485,-0.0013
7.51493,-0.0012
7.515,-0.0012
7.51507,-0.0012
7.51514,-0.0012
7.51521,-0.0012
7.51528,-0.0012
7.51535,-0.0012
7.51542,-0.0012
7.51549,-0.0013
7.51556,-0.0013
7.51563,-0.0014
7.5157,-0.0013
7.51577,-0.0013
7.51584,-0.0013
7.51591,-0.0013
7.51599,-0.0013
7.51606,-0.0012
7.51613,-0.0012
7.5162,-0.0011
7.51627,-0.0011
7.51634,-0.0011
7.51641,-0.0012
7.51648,-0.0012
7.51655,-0.0012
7.51662,-0.0012
7.51669,-0.0012
7.51676,-0.0013
7.51683,-0.0013
7.5169,-0.0013
7.51698,-0.0013
7.51705,-0.0013
7.51712,-0.0012
7.51719,-0.0012
7.51726,-0.0012
7.57373,-0.0012
7.57381,-0.0013
7.57388,-0.0013
7.57395,-0.0013
7.57402,-0.0014
7.57409,-0.0014
7.57416,-0.0014
7.57423,-0.0014
7.57431,-0.0013
7.57438,-0.0012
7.57445,-0.0012
7.57452,-0.0012
7.57459,-0.0012
7.57466,-0.0012
7.57473,-0.0012
7.5748,-0.0011
7.57487,-0.0011
7.57494,-0.0012
7.57501,-0.0012
7.57508,-0.0012
7.57515,-0.0012
7.57522,-0.0012
7.5753,-0.0012
7.57537,-0.0012
7.57544,-0.0012
7.57551,-0.0012
7.57558,-0.0012
7.57565,-0.0012
7.57572,-0.0012
7.57579,-0.0012
7.57586,-0.0011
7.57594,-0.0011
7.57601,-0.0012
7.57608,-0.0012
7.57615,-0.0013
7.63263,-0.0013
7.63271,-0.0013
7.63278,-0.0013
7.63285,-0.0012
7.63292,-0.0012
7.63299,-0.0012
7.63306,-0.0012
7.63314,-0.0013
7.63321,-0.0013
7.63328,-0.0012
7.63335,-0.0012
7.63346,-0.0011
7.63353,-0.0012
7.6336,-0.0013
7.63367,-0.0013
7.63374,-0.0013
7.63381,-0.0013
7.63388,-0.0012
7.63393,-0.0012
7.63397,-0.0012
7.63402,-0.0012
7.63406,-0.0012
7.6341,-0.0012
7.63414,-0.0013
7.63419,-0.0013
7.63423,-0.0012
7.63427,-0.0012
7.63432,-0.0012
7.63436,-0.0012
7.63441,-0.0011
7.63445,-0.0011
7.63449,-0.0011
7.63454,-0.0011
7.63458,-0.0012
7.63463,-0.0012
7.69185,-0.0012
7.69193,-0.0012
7.69201,-0.0013
7.69209,-0.0013
7.69217,-0.0013
7.69225,-0.0013
7.69233,-0.0013
7.69241,-0.0013
7.69249,-0.0013
7.69257,-0.0013
7.69265,-0.0013
7.69273,-0.0013
7.69281,-0.0013
7.69289,-0.0014
7.69297,-0.0014
7.69304,-0.0014
7.69313,-0.0014
7.6932,-0.0014
7.69328,-0.0013
7.69336,-0.0013
7.69349,-0.0012
7.69357,-0.0012
7.69365,-0.0012
7.69373,-0.0012
7.69381,-0.0012
7.69389,-0.0013
7.69397,-0.0013
7.69405,-0.0013
7.69413,-0.0014
7.69421,-0.0014
7.69429,-0.0014
7.69437,-0.0014
7.69445,-0.0014
7.69453,-0.0014
7.69462,-0.0014
7.6947,-0.0013
7.7508,-0.0013
7.75089,-0.0013
7.75097,-0.0013
7.75105,-0.0013
7.75113,-0.0013
7.75121,-0.0013
7.75129,-0.0013
7.75137,-0.0013
7.75145,-0.0013
7.75153,-0.0014
7.7516,-0.0014
7.75168,-0.0014
7.75176,-0.0014
7.75184,-0.0013
7.75192,-0.0013
7.752,-0.0012
7.75208,-0.0012
7.75216,-0.0012
7.75225,-0.0012
7.75232,-0.0012
7.7524,-0.0012
7.75248,-0.0013
7.75256,-0.0012
7.75264,-0.0012
7.75272,-0.0012
7.7528,-0.0012
7.75288,-0.0012
7.75296,-0.0012
7.75309,-0.0012
7.75315,-0.0012
7.7532,-0.0013
7.75325,-0.0013
7.7533,-0.0012
7.75335,-0.0012
7.7538,-0.0013
7.80999,-0.0013
7.81008,-0.0013
7.81016,-0.0013
7.81024,-0.0013
7.81032,-0.0013
7.8104,-0.0013
7.81048,-0.0013
7.81056,-0.0012
7.81064,-0.0012
7.81072,-0.0012
7.8108,-0.0012
7.81088,-0.0012
7.81095,-0.0012
7.81103,-0.0012
7.81111,-0.0012
7.81119,-0.0011
7.81127,-0.0011
7.81135,-0.0012
7.81143,-0.0012
7.81151,-0.0012
7.81159,-0.0012
7.81167,-0.0012
7.81175,-0.0012
7.81182,-0.0012
7.8119,-0.0012
7.81198,-0.0012
7.81206,-0.0011
7.81214,-0.0011
7.81222,-0.0012
7.81231,-0.0013
7.81239,-0.0013
7.81247,-0.0013
7.81254,-0.0013
7.8126,-0.0012
7.81265,-0.0013
7.8127,-0.0013
7.86891,-0.0012
7.86899,-0.0013
7.86906,-0.0012
7.86914,-0.0012
7.86921,-0.0012
7.86928,-0.0012
7.86935,-0.0012
7.86946,-0.0011
7.86954,-0.0011
7.86961,-0.0011
7.86968,-0.0011
7.86975,-0.0011
7.86982,-0.0011
7.86989,-0.0012
7.86996,-0.0012
7.87003,-0.0012
7.8701,-0.0013
7.87017,-0.0012
7.87024,-0.0012
7.87031,-0.0011
7.87038,-0.0011
7.87045,-0.0012
7.87052,-0.0012
7.87059,-0.0012
7.87066,-0.0012
7.87073,-0.0013
7.8708,-0.0012
7.87087,-0.0012
7.87095,-0.0012
7.87102,-0.0012
7.87109,-0.0012
7.87116,-0.0012
7.87123,-0.0012
7.8713,-0.0013
7.87137,-0.0013
7.92816,-0.0013
7.92823,-0.0013
7.9283,-0.0013
7.92838,-0.0012
7.92845,-0.0012
7.92851,-0.0012
7.92856,-0.0012
7.9286,-0.0013
7.92864,-0.0013
7.92869,-0.0013
7.92873,-0.0013
7.92877,-0.0012
7.92881,-0.0011
7.92886,-0.0011
7.9289,-0.0011
7.92894,-0.0011
7.92899,-0.0012
7.92903,-0.0012
7.92907,-0.0013
7.92911,-0.0014
7.92916,-0.0013
7.9292,-0.0013
7.92924,-0.0013
7.92929,-0.0012
7.92933,-0.0013
7.92937,-0.0012
7.92948,-0.0012
7.92953,-0.0011
7.92957,-0.0011
7.92961,-0.0011
7.92966,-0.0012
7.9297,-0.0012
7.92975,-0.0011
7.92979,-0.0011
7.92984,-0.0011
7.92988,-0.0011
7.98714,-0.0012
7.98722,-0.0012
7.98729,-0.0013
7.98736,-0.0014
7.98744,-0.0013
7.98751,-0.0013
7.98757,-0.0012
7.98762,-0.0012
7.98766,-0.0012
7.9877,-0.0012
7.98775,-0.0013
7.98779,-0.0013
7.98783,-0.0013
7.98787,-0.0014
7.98792,-0.0014
7.98796,-0.0014
7.988,-0.0014
7.98804,-0.0013
7.98809,-0.0013
7.98813,-0.0013
7.98817,-0.0013
7.98821,-0.0013
7.98826,-0.0013
7.9883,-0.0013
7.98834,-0.0012
7.98839,-0.0012
7.98843,-0.0012
7.98847,-0.0012
7.98852,-0.0013
7.98856,-0.0013
7.98861,-0.0013
7.98865,-0.0012
7.9887,-0.0012
7.98874,-0.0011
7.98879,-0.0011
8.04599,-0.0011
8.04607,-0.0012
8.04615,-0.0012
8.04622,-0.0012
8.04629,-0.0012
8.04638,-0.0011
8.04643,-0.0011
8.04648,-0.0012
8.04653,-0.0012
8.04657,-0.0012
8.04662,-0.0013
8.04666,-0.0013
8.0467,-0.0012
8.04675,-0.0012
8.04679,-0.0012
8.04683,-0.0012
8.04687,-0.0013
8.04692,-0.0014
8.04696,-0.0014
8.047,-0.0013
8.04705,-0.0013
8.04709,-0.0013
8.04713,-0.0013
8.04718,-0.0012
8.04722,-0.0012
8.04726,-0.0012
8.0473,-0.0012
8.04735,-0.0012
8.04739,-0.0012
8.04744,-0.0012
8.04748,-0.0012
8.04753,-0.0012
8.04757,-0.0012
8.04762,-0.0013
8.04766,-0.0013
8.10521,-0.0013
8.1053,-0.0013
8.10537,-0.0013
8.10549,-0.0013
8.10556,-0.0013
8.10563,-0.0012
8.10571,-0.0012
8.10578,-0.0012
8.10585,-0.0013
8.10592,-0.0013
8.10599,-0.0013
8.10606,-0.0013
8.10613,-0.0013
8.1062,-0.0013
8.10628,-0.0013
8.10635,-0.0013
8.10642,-0.0013
8.10649,-0.0012
8.10656,-0.0012
8.10663,-0.0012
8.1067,-0.0012
8.10677,-0.0011
8.10684,-0.0011
8.10691,-0.0011
8.10698,-0.0011
8.10705,-0.0011
8.10712,-0.0012
8.1072,-0.0012
8.10727,-0.0012
8.10734,-0.0012
8.10741,-0.0012
8.10748,-0.0012
8.10756,-0.0012
8.10763,-0.0012
8.1077,-0.0011
8.10777,-0.0012
8.16416,-0.0012
8.16424,-0.0012
8.16431,-0.0012
8.16438,-0.0012
8.16445,-0.0012
8.16452,-0.0013
8.16459,-0.0013
8.16464,-0.0013
8.16468,-0.0013
8.16472,-0.0013
8.16477,-0.0013
8.16481,-0.0013
8.16485,-0.0013
8.1649,-0.0013
8.16494,-0.0014
8.16498,-0.0014
8.16502,-0.0014
8.16507,-0.0014
8.16511,-0.0013
8.16515,-0.0013
8.1652,-0.0013
8.16524,-0.0013
8.1653,-0.0013
8.16535,-0.0013
8.16587,-0.0013
8.16593,-0.0013
8.16597,-0.0013
8.16602,-0.0014
8.16606,-0.0014
8.16611,-0.0013
8.16615,-0.0013
8.16619,-0.0013
8.16624,-0.0013
8.16628,-0.0014
8.16633,-0.0014
8.22336,-0.0014
8.22344,-0.0013
8.22351,-0.0012
8.22358,-0.0011
8.22366,-0.0012
8.22373,-0.0012
8.2238,-0.0012
8.22387,-0.0012
8.22394,-0.0012
8.22401,-0.0012
8.22409,-0.0011
8.22416,-0.0011
8.22423,-0.0011
8.2243,-0.0012
8.22437,-0.0012
8.22444,-0.0012
8.22451,-0.0012
8.22458,-0.0013
8.22465,-0.0013
8.22472,-0.0013
8.22479,-0.0012
8.22486,-0.0012
8.22493,-0.0012
8.225,-0.0012
8.22508,-0.0012
8.22515,-0.0012
8.22522,-0.0012
8.22529,-0.0013
8.22536,-0.0012
8.22566,-0.0012
8.22572,-0.0012
8.22576,-0.0012
8.22581,-0.0012
8.22585,-0.0012
8.2259,-0.0012
8.22594,-0.0013
8.28231,-0.0012
8.28239,-0.0013
8.28247,-0.0012
8.28254,-0.0012
8.28261,-0.0012
8.28268,-0.0012
8.28275,-0.0012
8.28279,-0.0012
8.28284,-0.0013
8.28288,-0.0013
8.28292,-0.0012
8.28298,-0.0012
8.28303,-0.0011
8.28307,-0.0012
8.28311,-0.0012
8.28316,-0.0012
8.28336,-0.0012
8.28344,-0.0011
8.28351,-0.0012
8.28358,-0.0012
8.28365,-0.0013
8.28381,-0.0013
8.28389,-0.0013
8.28396,-0.0012
8.28403,-0.0012
8.2841,-0.0012
8.28423,-0.0012
8.2843,-0.0012
8.28438,-0.0012
8.28444,-0.0013
8.28449,-0.0013
8.28453,-0.0014
8.28458,-0.0014
8.28462,-0.0013
8.28467,-0.0013
8.34154,-0.0013
8.34162,-0.0013
8.34169,-0.0012
8.34176,-0.0012
8.34183,-0.0012
8.34191,-0.0011
8.34198,-0.0012
8.34205,-0.0012
8.34212,-0.0012
8.3422,-0.0012
8.34227,-0.0012
8.34234,-0.0012
8.34241,-0.0013
8.34248,-0.0013
8.34255,-0.0013
8.34262,-0.0013
8.34269,-0.0013
8.34276,-0.0013
8.34283,-0.0013
8.3429,-0.0014
8.34297,-0.0014
8.34305,-0.0014
8.34312,-0.0014
8.34319,-0.0014
8.34326,-0.0013
8.34333,-0.0012
8.3434,-0.0012
8.34347,-0.0012
8.34355,-0.0012
8.34359,-0.0013
8.34364,-0.0013
8.34368,-0.0013
8.34373,-0.0012
8.34377,-0.0012
8.34381,-0.0012
8.34386,-0.0012
8.40044,-0.0012
8.40052,-0.0012
8.40059,-0.0012
8.40066,-0.0012
8.40073,-0.0013
8.4008,-0.0013
8.40088,-0.0013
8.40095,-0.0013
8.40102,-0.0012
8.40109,-0.0012
8.40116,-0.0012
